film_id,title,year,reviews,scariness
s1149,Blue Harbour Redux,2001,"Shot on 16mm and it shows. I saw it in a full theatre, which helped. The first half is never grisly. The sound design is chilling.",6.1
s1150,Long Market Returns,2023,Worth seeing with an audience. The first half is predictable. The soundtrack is doing a lot of work. The sound design is terrifying. The pacing is tedious. The premise is chilling. That long hallway shot is eerie.,6.9
s1151,Far Bridge III',1998,That long hallway shot is sinister. The ending is boring. The soundtrack is doing a lot of work. The middle hour is not especially predictable. The premise is not especially eerie.,5.2
s1152,Pale Coast II',2012,The third act is terrifying. That long hallway shot is chilling. The atmosphere is boring. The first half is hardly grisly. The director clearly loves the genre.,6.7
s1153,Wild Market II,1999,The soundtrack is doing a lot of work. The whole thing is haunting. The final scene is unsettling. The atmosphere is not remotely ominous. The director clearly loves the genre.,6.3
s1154,Deep Door Returns,2002,The whole thing is not creepy. The ending is never unsettling. The pacing is terrifying. The sound design is grisly. Shot on 16mm and it shows. The soundtrack is doing a lot of work.,4.2
s1155,Black Coast II,2005,The premise is boring. The director clearly loves the genre. The soundtrack is doing a lot of work. The sound design is not remotely ominous. The whole thing is hardly unsettling. Every beat is not remotely silly.,3.5
s1156,Cold Field III,2001,"The sound design is not grisly. That long hallway shot is brutal. Ninety minutes, no padding. Worth seeing with an audience. The third act is unsettling. The first half is eerie.",7.2
s1157,Bright Lantern III,2019,The first half is eerie. The score is not bloody. The third act is tedious. The soundtrack is doing a lot of work. The final scene is brutal. The premise is terrifying.,6.7
s1158,Bitter Orchard Redux,2015,The cast play it never silly. The director clearly loves the genre. Every beat is not remotely eerie.,4.8
s1159,Cold Bridge Redux',2003,The whole thing is never gruesome. Every beat is boring. The final scene is silly. The atmosphere is hardly gory. Worth seeing with an audience.,3.4
s1160,Last Tower II,2000,"The atmosphere is eerie. The sound design is gruesome. The final scene is unsettling. The third act is not ominous. The pacing is not remotely gory. The director clearly loves the genre. I saw it in a full theatre, which helped. The middle hour is silly.",5.4
s1161,Deep Hour,2017,The whole thing is never once silly. The premise is chilling. That long hallway shot is never haunting. The atmosphere is sinister. Shot on 16mm and it shows. The pacing is gruesome.,6.5
s1162,Pale Woods II,2006,"Ninety minutes, no padding. The score is ominous.",6.1
s1163,Grey Tower Redux,2010,"Ninety minutes, no padding. The final scene is not especially haunting. Every beat is creepy. The atmosphere is hardly terrifying.",3.8
s1164,Small Chapel III,2016,The trailer gives away too much. Worth seeing with an audience. The first half is haunting.,6.4
s1165,The Light Redux,2019,That long hallway shot is not creepy. Shot on 16mm and it shows. The premise is silly. The soundtrack is doing a lot of work. The pacing is unsettling. The middle hour is not especially tame. The final scene is ominous.,6.5
s1166,The Hour Redux'',2014,The pacing is hardly sinister. The trailer gives away too much. The premise is ominous. The atmosphere is hardly bloody. Shot on 16mm and it shows. Every beat is unsettling.,6.1
s1167,Night Well Redux,2021,"That long hallway shot is not haunting. I saw it in a full theatre, which helped. Every beat is never ominous. Worth seeing with an audience. The atmosphere is boring. The premise is not sinister.",1.7
s1168,Long Mirror Redux,2008,The middle hour is gruesome. The director clearly loves the genre. The final scene is not remotely creepy. The cast play it sinister. The premise is bloody. Worth seeing with an audience.,5.0
s1169,Blue Hollow Redux,2006,The middle hour is hardly terrifying. The soundtrack is doing a lot of work. The third act is not remotely ominous. The premise is tame. The cast is doing real work here.,2.1
s1170,Winter House Returns,2014,The director clearly loves the genre. The middle hour is eerie. Every beat is predictable. The score is never once grisly. The whole thing is tedious. The trailer gives away too much. The sound design is terrifying. The first half is ominous. The third act is not gory.,7.1
s1171,Blue Woods Returns,2019,"I saw it in a full theatre, which helped. The sound design is tame. Worth seeing with an audience. The atmosphere is chilling.",5.0
s1172,Far Field II',2012,The ending is haunting. The trailer gives away too much. The sound design is gruesome. The first half is silly. That long hallway shot is never once creepy.,6.0
s1173,Far Valley III,2010,"Ninety minutes, no padding. The trailer gives away too much. The ending is tame. The pacing is brutal.",5.4
s1174,Bitter Field,2011,"Shot on 16mm and it shows. The pacing is gory. The first half is ominous. Ninety minutes, no padding. The atmosphere is gruesome.",7.4
s1175,Night Door Returns',2012,"The third act is gruesome. Ninety minutes, no padding. The trailer gives away too much. The first half is not tedious. Every beat is chilling.",7.5
s1176,Deep Woods Returns,1998,The soundtrack is doing a lot of work. The first half is ominous. The middle hour is not remotely brutal. The cast play it not haunting. The final scene is creepy.,5.8
s1177,Old Tower,2018,"The trailer gives away too much. The middle hour is gruesome. The atmosphere is creepy. I saw it in a full theatre, which helped. The score is sinister. The sound design is silly.",7.9
s1178,Winter Garden,2017,Shot on 16mm and it shows. Every beat is chilling. The final scene is brutal.,6.7
s1179,Old Door III',2005,The sound design is eerie. The first half is sinister. The trailer gives away too much. The director clearly loves the genre. The middle hour is not remotely chilling. The atmosphere is gruesome. The final scene is never boring.,7.2
s1180,Green Door II,2004,Every beat is not predictable. The cast is doing real work here. The score is gory. The director clearly loves the genre. The premise is silly.,5.6
s1181,Small Station III,2013,The atmosphere is eerie. The final scene is never once creepy. Worth seeing with an audience. The cast is doing real work here.,4.9
s1182,Small Door II',2022,The ending is sinister. That long hallway shot is eerie. The soundtrack is doing a lot of work. The sound design is brutal. The trailer gives away too much.,7.1
s1183,Old Door II,2010,The cast is doing real work here.,5.0
s1184,Salt Signal II,2024,Worth seeing with an audience. The cast play it gruesome. The sound design is never terrifying. The middle hour is brutal. The atmosphere is not remotely creepy. The pacing is hardly tedious.,4.1
s1185,Green Tower III'',2001,The premise is never sinister. The cast play it tame. The ending is never once predictable. Shot on 16mm and it shows. Worth seeing with an audience. The third act is gruesome.,4.4
s1186,Old House Redux,2011,The trailer gives away too much. The third act is not especially ominous. The first half is not especially grisly. The premise is bloody. The whole thing is haunting. Every beat is not boring.,5.5
s1187,Black Door II,2006,The cast is doing real work here. The pacing is boring. The final scene is ominous. Every beat is never once eerie.,5.1
s1188,Last Ferry,2014,The soundtrack is doing a lot of work. The sound design is ominous. The score is never once eerie. The atmosphere is not tame. The trailer gives away too much. The whole thing is bloody. The first half is creepy. The premise is not predictable.,8.5
s1189,Black Chapel Redux',2010,"The score is brutal. That long hallway shot is not remotely chilling. Every beat is predictable. The sound design is haunting. Ninety minutes, no padding.",5.5
s1190,Hollow Garden,2023,The soundtrack is doing a lot of work. The trailer gives away too much. The first half is predictable.,4.9
s1191,Far Hollow Redux,2002,The score is hardly bloody. The premise is ominous. The cast play it tedious. The director clearly loves the genre. The ending is never once unsettling. Worth seeing with an audience. The whole thing is creepy.,5.5
s1192,Small Orchard II,2023,The middle hour is never sinister. Shot on 16mm and it shows. That long hallway shot is eerie.,4.1
s1193,Far Lantern Returns,2014,The director clearly loves the genre. The premise is silly. The final scene is gruesome. The middle hour is grisly.,5.0
s1194,Old Light Redux,1998,The trailer gives away too much. The score is not remotely grisly. The whole thing is boring.,4.5
s1195,Old Garden Returns,2002,The middle hour is tedious. That long hallway shot is silly. The trailer gives away too much.,3.9
s1196,Cold Station II,2018,The middle hour is brutal. The third act is unsettling. That long hallway shot is grisly. The first half is terrifying. The soundtrack is doing a lot of work.,7.8
s1197,Low Market Returns',2021,The final scene is sinister. The cast is doing real work here. The premise is haunting.,7.4
s1198,Deep Tower,2016,"The pacing is unsettling. That long hallway shot is never silly. The third act is predictable. I saw it in a full theatre, which helped.",5.3
s1199,Old Signal III,2018,"I saw it in a full theatre, which helped.",5.2
s1200,Low Market Redux,2000,The score is never once terrifying. The first half is sinister. The third act is boring. The ending is tedious. Worth seeing with an audience. The cast play it not especially bloody. The atmosphere is gory.,4.0
