film_id,title,year,reviews,funniness
f1093,Long Chapel Redux'',2006,Shot on 16mm and it shows. The trailer gives away too much. The score is twee. The middle hour is not deadpan. The whole thing is witty.,4.5
f1094,Last Harbour Redux,2009,The director clearly loves the genre. The score is never once droll. The whole thing is not especially deadpan. The third act is witty. The cast is doing real work here. The final scene is not remotely laboured.,4.2
f1095,The Harbour Redux,2007,The pacing is droll. The score is not especially deadpan. Shot on 16mm and it shows.,5.1
f1096,Bright Room II,2024,The whole thing is hardly smug. Worth seeing with an audience. The final scene is twee.,4.6
f1097,The Valley,2016,The whole thing is riotous. The trailer gives away too much. The middle hour is hysterical. Worth seeing with an audience. The third act is smug.,7.3
f1098,Bright Signal Redux,2011,The trailer gives away too much. The third act is riotous. The pacing is vulgar. The premise is hilarious. The atmosphere is uproarious. Shot on 16mm and it shows.,9.2
f1099,Black Valley Redux,2006,The first half is hilarious. The cast is doing real work here. The ending is smug.,5.2
f1100,Black Ferry Redux,2010,"The middle hour is hardly unfunny. The whole thing is laboured. The trailer gives away too much. Ninety minutes, no padding.",5.6
f1101,Cold Well Returns,2002,The trailer gives away too much. Worth seeing with an audience. The atmosphere is tired. The score is not witty.,3.9
f1102,Winter Garden II',2006,The whole thing is hardly bawdy. The trailer gives away too much. The soundtrack is doing a lot of work. The premise is filthy.,5.3
f1103,Deep Ferry Returns,2001,The atmosphere is filthy. The score is twee. The trailer gives away too much. The third act is hardly vulgar.,3.8
f1104,Last Mirror III,2010,"The first half is filthy. I saw it in a full theatre, which helped. The cast play it delightful. The premise is uproarious. That long hallway shot is deadpan. The whole thing is bawdy.",8.5
f1105,Quiet Valley II,2012,The director clearly loves the genre. The pacing is not remotely uproarious. The premise is never once hysterical.,3.7
f1106,Long Light Returns,2003,"Ninety minutes, no padding. The ending is hardly deadpan. The director clearly loves the genre.",4.3
f1107,Long Garden III',2002,The sound design is vulgar. The first half is uproarious. The third act is hilarious. Worth seeing with an audience.,7.2
f1108,Salt Woods II,2007,The ending is hardly bawdy. The sound design is unfunny. The premise is raunchy. The first half is not especially witty. The soundtrack is doing a lot of work. The pacing is delightful. The score is not remotely laboured. The cast play it never once hysterical.,3.7
f1109,Pale Woods,2015,The pacing is raunchy. Every beat is deadpan. The soundtrack is doing a lot of work. The cast play it not especially riotous. The trailer gives away too much.,5.0
f1110,Far Coast Returns,2011,The whole thing is hardly droll. Worth seeing with an audience.,4.6
f1111,Quiet Orchard III,2007,The whole thing is not twee. The director clearly loves the genre. The cast play it delightful. The final scene is never uproarious. The middle hour is never tired.,6.3
f1112,Near Bridge,2013,The middle hour is hardly deadpan. The director clearly loves the genre. The third act is unfunny. The ending is filthy. The final scene is twee. The pacing is not remotely uproarious.,2.4
f1113,Last Station II,2024,"The whole thing is crass. The cast is doing real work here. The cast play it not deadpan. The atmosphere is witty. That long hallway shot is not especially filthy. I saw it in a full theatre, which helped.",5.4
f1114,Blue Market II,2012,"The cast play it crass. I saw it in a full theatre, which helped. Ninety minutes, no padding. The pacing is never raunchy. The ending is delightful.",5.7
f1115,Deep Market III,2019,Shot on 16mm and it shows. The score is not especially tired. That long hallway shot is hysterical. Every beat is uproarious. The cast play it unfunny.,6.7
f1116,Black Station Redux,2016,"The middle hour is not smug. The whole thing is delightful. I saw it in a full theatre, which helped. The sound design is raunchy. The final scene is unfunny. The premise is hilarious. The atmosphere is deadpan. Shot on 16mm and it shows.",8.4
f1117,Near Ferry III,2011,"I saw it in a full theatre, which helped. The director clearly loves the genre. The premise is twee. The ending is crass. The atmosphere is never once droll.",3.7
f1118,Grey Light II,2023,Every beat is never once riotous. The first half is bawdy. Shot on 16mm and it shows. Worth seeing with an audience. The final scene is hilarious. That long hallway shot is smug. The atmosphere is not especially witty.,4.0
f1119,Far Mirror II',2004,The pacing is laboured. The whole thing is raunchy. The middle hour is witty. Shot on 16mm and it shows.,5.7
f1120,Far Light Redux,2023,The atmosphere is not especially bawdy. The cast is doing real work here. The director clearly loves the genre.,4.4
f1121,Last Ferry,2019,The trailer gives away too much. The ending is hilarious. The cast play it not crass. The premise is not especially raunchy. The cast is doing real work here. The whole thing is not droll.,5.6
f1122,Green House III,2010,"Ninety minutes, no padding. The sound design is witty.",5.8
f1123,Old Chapel,2010,"That long hallway shot is crass. The trailer gives away too much. The atmosphere is twee. The whole thing is witty. I saw it in a full theatre, which helped.",4.9
f1124,Old House Redux',2001,Every beat is raunchy. The premise is riotous. The trailer gives away too much. Worth seeing with an audience. The first half is hilarious. The sound design is tired. The score is not filthy.,6.3
f1125,Low Station Redux,1999,The ending is uproarious. The cast is doing real work here. The third act is deadpan. The middle hour is never unfunny. The director clearly loves the genre.,7.5
f1126,The Chapel Redux,2018,"Ninety minutes, no padding. The soundtrack is doing a lot of work. The score is hysterical.",6.5
f1127,The Ferry Returns',2013,"The cast is doing real work here. Ninety minutes, no padding. The middle hour is raunchy. The premise is smug. The cast play it not especially unfunny.",5.6
f1128,Cold Harbour III,2009,The final scene is smug. The soundtrack is doing a lot of work. The cast play it delightful. The director clearly loves the genre. The first half is raunchy.,5.9
f1129,Pale House Returns,2009,The soundtrack is doing a lot of work. The cast is doing real work here. The score is not vulgar. The pacing is not remotely filthy. The final scene is unfunny.,3.9
f1130,Small Station Returns,2020,"The final scene is riotous. Ninety minutes, no padding.",5.8
f1131,Low Well Redux,2007,"The middle hour is never deadpan. I saw it in a full theatre, which helped. The premise is twee.",3.4
f1132,The Hour,2003,The soundtrack is doing a lot of work. Worth seeing with an audience.,4.6
f1133,Grey Room,2020,The middle hour is twee. The director clearly loves the genre. Shot on 16mm and it shows. The first half is not smug.,5.6
f1134,Small Light III,2003,Every beat is uproarious. The pacing is raunchy. The soundtrack is doing a lot of work. The first half is deadpan.,6.7
f1135,Bright Mirror,2000,The middle hour is riotous. The soundtrack is doing a lot of work. The final scene is smug.,5.7
f1136,Grey Light Redux,2015,"The soundtrack is doing a lot of work. Every beat is never once deadpan. I saw it in a full theatre, which helped. The final scene is hilarious. That long hallway shot is laboured.",4.4
f1137,Blue Valley Redux',2016,"The sound design is twee. The third act is deadpan. I saw it in a full theatre, which helped.",6.1
f1138,Low Tower Redux,1998,The soundtrack is doing a lot of work. That long hallway shot is not riotous. The sound design is hysterical. Every beat is vulgar. The premise is hardly twee. The cast is doing real work here. The atmosphere is not especially filthy. The whole thing is smug.,4.8
f1139,Quiet Tide Returns',2013,"The atmosphere is not especially hysterical. The ending is never once riotous. The cast is doing real work here. Ninety minutes, no padding. The sound design is not deadpan.",2.0
f1140,Pale Bridge Returns,2005,The soundtrack is doing a lot of work. The cast is doing real work here.,4.8
f1141,Low Coast Redux,2007,"The soundtrack is doing a lot of work. Ninety minutes, no padding. The atmosphere is vulgar. The ending is never once bawdy. The first half is witty. The middle hour is not tired. Every beat is not uproarious.",5.9
f1142,Grey Room III,1998,The premise is not tired. The first half is hysterical. The trailer gives away too much. The whole thing is hardly delightful. The cast is doing real work here. The third act is laboured.,5.1
f1143,Blue Light Redux',2005,The first half is droll. The soundtrack is doing a lot of work.,6.4
f1144,Pale Ferry Returns,2008,The director clearly loves the genre. The final scene is not vulgar. Worth seeing with an audience. Every beat is filthy.,5.6
f1145,Bitter Well II,2003,"The ending is unfunny. The first half is witty. I saw it in a full theatre, which helped. Ninety minutes, no padding. The cast play it not remotely hysterical. The third act is not especially raunchy. The whole thing is not vulgar.",4.4
f1146,Grey Garden,2016,The premise is bawdy. That long hallway shot is riotous. The ending is crass. The director clearly loves the genre. The trailer gives away too much.,7.5
f1147,Deep Harbour,2004,The score is uproarious. Worth seeing with an audience. The sound design is not especially vulgar. The middle hour is hysterical. The atmosphere is not especially witty.,5.5
f1148,Pale Room Redux',2012,"The score is twee. I saw it in a full theatre, which helped. The pacing is never once delightful. The cast is doing real work here. That long hallway shot is not remotely laboured. Every beat is not especially hysterical.",3.3
